"Var1"	"Var2"	"value"	"T"
"U2AF2"	"TROVE2"	0.141324852332798	NA
"TROVE2"	"U2AF2"	0.141324852332798	NA
"U2AF1"	"HNRNPU"	0.141256504164242	NA
"HNRNPU"	"U2AF1"	0.141256504164242	"TRUE"
"PRPF8"	"HNRNPUL1"	0.141014633185661	NA
"HNRNPUL1"	"PRPF8"	0.141014633185661	NA
"KHSRP"	"CPSF6"	0.140082051105334	"TRUE"
"CPSF6"	"KHSRP"	0.140082051105334	NA
"PRPF8"	"LARP7"	0.139980532167462	NA
"LARP7"	"PRPF8"	0.139980532167462	NA
"TRA2A"	"PRPF8"	0.139609870762108	NA
"PRPF8"	"TRA2A"	0.139609870762108	NA
"U2AF1"	"LIN28B"	0.139592685994601	NA
"LIN28B"	"U2AF1"	0.139592685994601	NA
"U2AF2"	"DGCR8"	0.139440750827153	NA
"DGCR8"	"U2AF2"	0.139440750827153	NA
"NONO"	"IGF2BP1"	0.138833603295456	NA
"IGF2BP1"	"NONO"	0.138833603295456	NA
"U2AF2"	"CSTF2T"	0.138690281474457	NA
"CSTF2T"	"U2AF2"	0.138690281474457	NA
"PRPF8"	"GNL3"	0.138423043664207	NA
"GNL3"	"PRPF8"	0.138423043664207	NA
"TARDBP"	"KHSRP"	0.138228186371821	"TRUE"
"KHSRP"	"TARDBP"	0.138228186371821	NA
"NPM1"	"HNRNPK"	0.138079016897532	NA
"HNRNPK"	"NPM1"	0.138079016897532	NA
"KHSRP"	"GTF2F1"	0.137935863300194	NA
"GTF2F1"	"KHSRP"	0.137935863300194	NA
"HNRNPU"	"DDX3X"	0.137704744899004	NA
"DDX3X"	"HNRNPU"	0.137704744899004	NA
"PRPF8"	"AUH"	0.137389292310149	NA
"AUH"	"PRPF8"	0.137389292310149	NA
"SMNDC1"	"KHSRP"	0.136491235355368	NA
"KHSRP"	"SMNDC1"	0.136491235355368	NA
"U2AF1"	"DDX3X"	0.1355096687927	NA
"DDX3X"	"U2AF1"	0.1355096687927	NA
"PRPF8"	"HNRNPM"	0.135389584279472	NA
"HNRNPM"	"PRPF8"	0.135389584279472	"TRUE"
"U2AF1"	"TAF15"	0.134721097656262	NA
"TAF15"	"U2AF1"	0.134721097656262	NA
"PRPF8"	"FXR2"	0.134565562762012	NA
"FXR2"	"PRPF8"	0.134565562762012	NA
"SBDS"	"PRPF8"	0.134362436422451	NA
"PRPF8"	"SBDS"	0.134362436422451	NA
"U2AF2"	"IGF2BP1"	0.133994199568018	NA
"IGF2BP1"	"U2AF2"	0.133994199568018	NA
"PRPF8"	"KHDRBS1"	0.133639430891948	NA
"KHDRBS1"	"PRPF8"	0.133639430891948	NA
"U2AF2"	"FXR1"	0.1335261768106	NA
"FXR1"	"U2AF2"	0.1335261768106	NA
"U2AF2"	"RBM27"	0.133520687405363	NA
"RBM27"	"U2AF2"	0.133520687405363	NA
"TAF15"	"HNRNPK"	0.133329403578551	NA
"HNRNPK"	"TAF15"	0.133329403578551	NA
"HNRNPK"	"FXR2"	0.133156930642258	NA
"FXR2"	"HNRNPK"	0.133156930642258	NA
"RBM22"	"KHSRP"	0.13300640737935	NA
"KHSRP"	"RBM22"	0.13300640737935	NA
"U2AF2"	"HNRNPUL1"	0.132900597898505	NA
"HNRNPUL1"	"U2AF2"	0.132900597898505	NA
"PRPF8"	"FMR1"	0.132593647282491	NA
"FMR1"	"PRPF8"	0.132593647282491	NA
"HNRNPM"	"HNRNPK"	0.131822642612125	NA
"HNRNPK"	"HNRNPM"	0.131822642612125	"TRUE"
"U2AF2"	"TNRC6A"	0.131545005666314	NA
"TNRC6A"	"U2AF2"	0.131545005666314	NA
"U2AF2"	"SLTM"	0.13109481462154	NA
"SLTM"	"U2AF2"	0.13109481462154	NA
"HNRNPK"	"CPSF6"	0.131081553441083	NA
"CPSF6"	"HNRNPK"	0.131081553441083	NA
"PRPF8"	"IGF2BP1"	0.131036068764801	NA
"IGF2BP1"	"PRPF8"	0.131036068764801	NA
"U2AF2"	"GTF2F1"	0.129981333457962	NA
"GTF2F1"	"U2AF2"	0.129981333457962	NA
"PRPF8"	"HNRNPU"	0.128074958699969	NA
"HNRNPU"	"PRPF8"	0.128074958699969	"TRUE"
"PRPF8"	"HNRNPA1"	0.12694515121139	NA
"HNRNPA1"	"PRPF8"	0.12694515121139	"TRUE"
"U2AF2"	"TAF15"	0.126850556365455	NA
"TAF15"	"U2AF2"	0.126850556365455	NA
"SRSF1"	"KHSRP"	0.12659637327961	NA
"KHSRP"	"SRSF1"	0.12659637327961	NA
"U2AF2"	"RBM22"	0.126300195124223	NA
"RBM22"	"U2AF2"	0.126300195124223	NA
"U2AF2"	"NPM1"	0.124184787555993	NA
"NPM1"	"U2AF2"	0.124184787555993	NA
"SAFB2"	"PRPF8"	0.123128823393506	NA
"PRPF8"	"SAFB2"	0.123128823393506	NA
"TARDBP"	"HNRNPK"	0.122953060028906	NA
"HNRNPK"	"TARDBP"	0.122953060028906	"TRUE"
"HNRNPK"	"FMR1"	0.122673710149309	NA
"FMR1"	"HNRNPK"	0.122673710149309	NA
"NPM1"	"KHSRP"	0.122120034237438	NA
"KHSRP"	"NPM1"	0.122120034237438	NA
"U2AF1"	"ILF3"	0.121722879936279	NA
"ILF3"	"U2AF1"	0.121722879936279	NA
"U2AF2"	"FMR1"	0.1212825620333	NA
"FMR1"	"U2AF2"	0.1212825620333	NA
"U2AF1"	"SLBP"	0.120311257729106	NA
"SLBP"	"U2AF1"	0.120311257729106	NA
"U2AF2"	"AUH"	0.118976304800344	NA
"AUH"	"U2AF2"	0.118976304800344	NA
"U2AF2"	"GNL3"	0.117524734749741	NA
"GNL3"	"U2AF2"	0.117524734749741	NA
"YWHAG"	"KHSRP"	0.117120743758227	NA
"KHSRP"	"YWHAG"	0.117120743758227	NA
"PTBP1"	"KHSRP"	0.116980621307085	NA
"KHSRP"	"PTBP1"	0.116980621307085	NA
"TRA2A"	"HNRNPK"	0.116378877807874	NA
"HNRNPK"	"TRA2A"	0.116378877807874	NA
"SLBP"	"KHSRP"	0.115614910667678	NA
"KHSRP"	"SLBP"	0.115614910667678	NA
"SBDS"	"KHSRP"	0.11495366687958	NA
"KHSRP"	"SBDS"	0.11495366687958	NA
"U2AF1"	"KHDRBS1"	0.114023298701583	NA
"KHDRBS1"	"U2AF1"	0.114023298701583	NA
"SND1"	"KHSRP"	0.113794912985171	NA
"KHSRP"	"SND1"	0.113794912985171	NA
"HNRNPK"	"FXR1"	0.112993457570037	NA
"FXR1"	"HNRNPK"	0.112993457570037	NA
"U2AF2"	"LIN28B"	0.112380412501096	NA
"LIN28B"	"U2AF2"	0.112380412501096	NA
"U2AF2"	"HNRNPA1"	0.111824006777078	NA
"HNRNPA1"	"U2AF2"	0.111824006777078	NA
"U2AF1"	"SAFB2"	0.110265812733688	NA
"SAFB2"	"U2AF1"	0.110265812733688	NA
"KHSRP"	"HNRNPK"	0.110009859022658	NA
"HNRNPK"	"KHSRP"	0.110009859022658	NA
"U2AF2"	"HNRNPU"	0.109858992869228	NA
"HNRNPU"	"U2AF2"	0.109858992869228	"TRUE"
"U2AF2"	"SBDS"	0.109336636067322	NA
"SBDS"	"U2AF2"	0.109336636067322	NA
"KHSRP"	"FAM120A"	0.108094304996899	NA
"FAM120A"	"KHSRP"	0.108094304996899	NA
"U2AF2"	"DDX3X"	0.107274402512673	NA
"DDX3X"	"U2AF2"	0.107274402512673	"TRUE"
"KHSRP"	"EIF4G2"	0.105046304959164	NA
"EIF4G2"	"KHSRP"	0.105046304959164	NA
"TNRC6A"	"KHSRP"	0.103097039229457	NA
"KHSRP"	"TNRC6A"	0.103097039229457	NA
"PRPF8"	"HNRNPK"	0.102955077936519	NA
"HNRNPK"	"PRPF8"	0.102955077936519	NA
"SAFB2"	"HNRNPK"	0.101636015895821	NA
"HNRNPK"	"SAFB2"	0.101636015895821	NA
"U2AF1"	"HNRNPK"	0.10136574746648	NA
"HNRNPK"	"U2AF1"	0.10136574746648	"TRUE"
"U2AF2"	"KHDRBS1"	0.101013506769784	"TRUE"
"KHDRBS1"	"U2AF2"	0.101013506769784	"TRUE"
"KHSRP"	"GNL3"	0.0996052446463231	NA
"GNL3"	"KHSRP"	0.0996052446463231	NA
"U2AF2"	"LARP7"	0.099344870214442	NA
"LARP7"	"U2AF2"	0.099344870214442	NA
"SLBP"	"PRPF8"	0.0992115676118396	NA
"PRPF8"	"SLBP"	0.0992115676118396	NA
"LARP7"	"KHSRP"	0.0971570662703671	NA
"KHSRP"	"LARP7"	0.0971570662703671	NA
"U2AF2"	"ILF3"	0.0968766578616613	NA
"ILF3"	"U2AF2"	0.0968766578616613	NA
"IGF2BP1"	"HNRNPM"	0.0966357837084703	NA
"HNRNPM"	"IGF2BP1"	0.0966357837084703	NA
"U2AF2"	"NONO"	0.0957773851025788	"TRUE"
"NONO"	"U2AF2"	0.0957773851025788	"TRUE"
"U2AF2"	"HNRNPM"	0.095335506832271	NA
"HNRNPM"	"U2AF2"	0.095335506832271	"TRUE"
"U2AF2"	"SAFB2"	0.0927806196092751	NA
"SAFB2"	"U2AF2"	0.0927806196092751	NA
"KHSRP"	"AUH"	0.0853142172399462	NA
"AUH"	"KHSRP"	0.0853142172399462	NA
"U2AF2"	"SLBP"	0.0841682371412709	NA
"SLBP"	"U2AF2"	0.0841682371412709	NA
"HNRNPK"	"DDX3X"	0.0834375905420046	NA
"DDX3X"	"HNRNPK"	0.0834375905420046	NA
"TRA2A"	"KHSRP"	0.0809826589754554	NA
"KHSRP"	"TRA2A"	0.0809826589754554	NA
"SRSF1"	"HNRNPK"	0.0795624317134284	NA
"HNRNPK"	"SRSF1"	0.0795624317134284	"TRUE"
"U2AF2"	"HNRNPK"	0.0763702015272146	"TRUE"
"HNRNPK"	"U2AF2"	0.0763702015272146	"TRUE"
"LIN28B"	"KHSRP"	0.0734573048055732	NA
"KHSRP"	"LIN28B"	0.0734573048055732	NA
"KHSRP"	"DDX3X"	0.0667673000468581	NA
"DDX3X"	"KHSRP"	0.0667673000468581	NA
"KHSRP"	"FXR1"	0.0650597700239184	NA
"FXR1"	"KHSRP"	0.0650597700239184	NA
"LIN28B"	"HNRNPK"	0.0441261516032396	NA
"HNRNPK"	"LIN28B"	0.0441261516032396	NA
"KHSRP"	"IGF2BP1"	0.0328027197427984	NA
"IGF2BP1"	"KHSRP"	0.0328027197427984	NA
"KHSRP"	"IGF2BP2"	0.0316624555109367	NA
"IGF2BP2"	"KHSRP"	0.0316624555109367	NA
"KHSRP"	"FMR1"	0.0259856248093194	NA
"FMR1"	"KHSRP"	0.0259856248093194	NA
"KHSRP"	"FXR2"	0.0215168768753487	NA
"FXR2"	"KHSRP"	0.0215168768753487	NA
