"Var1"	"Var2"	"value"
"AUH_exon"	"PTBP1_exon"	0.206488089217844
"CPSF6_exon"	"PTBP1_exon"	0.362772719865091
"CSTF2T_exon"	"PTBP1_exon"	0.237066767250838
"DDX3X_exon"	"PTBP1_exon"	0.251430060041855
"DDX42_exon"	"PTBP1_exon"	0.249471242610866
"DGCR8_exon"	"PTBP1_exon"	0.305052547216529
"EIF4G2_exon"	"PTBP1_exon"	0.376057946518279
"FAM120A_exon"	"PTBP1_exon"	0.269701245643825
"FMR1_exon"	"PTBP1_exon"	0.253674451448566
"FXR1_exon"	"PTBP1_exon"	0.27987959197877
"FXR2_exon"	"PTBP1_exon"	0.281615984946635
"GNL3_exon"	"PTBP1_exon"	0.304527181304192
"GTF2F1_exon"	"PTBP1_exon"	0.293376826876148
"HNRNPA1_exon"	"PTBP1_exon"	0.212357430717167
"HNRNPK_exon"	"PTBP1_exon"	0.189618340855987
"HNRNPM_exon"	"PTBP1_exon"	0.15975127514297
"HNRNPU_exon"	"PTBP1_exon"	0.204196864889709
"HNRNPUL1_exon"	"PTBP1_exon"	0.258303603278078
"IGF2BP1_exon"	"PTBP1_exon"	0.213261338774493
"IGF2BP2_exon"	"PTBP1_exon"	0.229365894779461
"ILF3_exon"	"PTBP1_exon"	0.217091163288933
"KHDRBS1_exon"	"PTBP1_exon"	0.217032982110749
"KHSRP_exon"	"PTBP1_exon"	0.11572490338013
"LARP7_exon"	"PTBP1_exon"	0.238696595656008
"LIN28B_exon"	"PTBP1_exon"	0.215962858390008
"LSM11_exon"	"PTBP1_exon"	0.27793697832374
"NONO_exon"	"PTBP1_exon"	0.219001444286997
"NPM1_exon"	"PTBP1_exon"	0.327486544430614
"PRPF8_exon"	"PTBP1_exon"	0.161133616452691
"PTBP1_exon"	"PTBP1_exon"	1
"RBM22_exon"	"PTBP1_exon"	0.232938587912821
"RBM27_exon"	"PTBP1_exon"	0.285992512682134
"SAFB2_exon"	"PTBP1_exon"	0.24007907564754
"SBDS_exon"	"PTBP1_exon"	0.233414901843253
"SLBP_exon"	"PTBP1_exon"	0.190261356622076
"SLTM_exon"	"PTBP1_exon"	0.336375301857603
"SMNDC1_exon"	"PTBP1_exon"	0.282372549583203
"SND1_exon"	"PTBP1_exon"	0.287887870694304
"SRSF1_exon"	"PTBP1_exon"	0.313167398535268
"TAF15_exon"	"PTBP1_exon"	0.275309483460927
"TARDBP_exon"	"PTBP1_exon"	0.351123876736211
"TNRC6A_exon"	"PTBP1_exon"	0.326816252902863
"TRA2A_exon"	"PTBP1_exon"	0.354229327918796
"TROVE2_exon"	"PTBP1_exon"	0.259207263491743
"U2AF1_exon"	"PTBP1_exon"	0.195659626851743
"U2AF2_exon"	"PTBP1_exon"	0.156434096313203
"XRN2_exon"	"PTBP1_exon"	0.275958776944226
"YWHAG_exon"	"PTBP1_exon"	0.355599660168684
"AUH_exon"	"RBM22_exon"	0.235530962305379
"CPSF6_exon"	"RBM22_exon"	0.222426930722472
"CSTF2T_exon"	"RBM22_exon"	0.220838879540852
"DDX3X_exon"	"RBM22_exon"	0.199541453139907
"DDX42_exon"	"RBM22_exon"	0.229953962346421
"DGCR8_exon"	"RBM22_exon"	0.275335591964056
"EIF4G2_exon"	"RBM22_exon"	0.241868074346527
"FAM120A_exon"	"RBM22_exon"	0.239312180055396
"FMR1_exon"	"RBM22_exon"	0.189139319451102
"FXR1_exon"	"RBM22_exon"	0.200031186130355
"FXR2_exon"	"RBM22_exon"	0.204350724306391
"GNL3_exon"	"RBM22_exon"	0.286753810159101
"GTF2F1_exon"	"RBM22_exon"	0.266786122999258
"HNRNPA1_exon"	"RBM22_exon"	0.212482210332833
"HNRNPK_exon"	"RBM22_exon"	0.172513428103949
"HNRNPM_exon"	"RBM22_exon"	0.201809553274514
"HNRNPU_exon"	"RBM22_exon"	0.221515836685606
"HNRNPUL1_exon"	"RBM22_exon"	0.278036099868449
"IGF2BP1_exon"	"RBM22_exon"	0.186724669478872
"IGF2BP2_exon"	"RBM22_exon"	0.17876910642998
"ILF3_exon"	"RBM22_exon"	0.23915385774979
"KHDRBS1_exon"	"RBM22_exon"	0.274664537268439
"KHSRP_exon"	"RBM22_exon"	0.128405330285253
"LARP7_exon"	"RBM22_exon"	0.23896523130869
"LIN28B_exon"	"RBM22_exon"	0.17150425716304
"LSM11_exon"	"RBM22_exon"	0.245493596867404
"NONO_exon"	"RBM22_exon"	0.230459047701178
"NPM1_exon"	"RBM22_exon"	0.29406213351396
"PRPF8_exon"	"RBM22_exon"	0.163590926376586
"PTBP1_exon"	"RBM22_exon"	0.232938587912821
"RBM22_exon"	"RBM22_exon"	1
"RBM27_exon"	"RBM22_exon"	0.283537429289347
"SAFB2_exon"	"RBM22_exon"	0.18969539186577
"SBDS_exon"	"RBM22_exon"	0.298143045521703
"SLBP_exon"	"RBM22_exon"	0.230924618030875
"SLTM_exon"	"RBM22_exon"	0.241091465468298
"SMNDC1_exon"	"RBM22_exon"	0.203437004124278
"SND1_exon"	"RBM22_exon"	0.242265999102893
"SRSF1_exon"	"RBM22_exon"	0.173012742253028
"TAF15_exon"	"RBM22_exon"	0.226089421090241
"TARDBP_exon"	"RBM22_exon"	0.232204772412774
"TNRC6A_exon"	"RBM22_exon"	0.274546851301453
"TRA2A_exon"	"RBM22_exon"	0.205328643375853
"TROVE2_exon"	"RBM22_exon"	0.266511788763878
"U2AF1_exon"	"RBM22_exon"	0.166866061511651
"U2AF2_exon"	"RBM22_exon"	0.12446893297928
"XRN2_exon"	"RBM22_exon"	0.209450795988074
"YWHAG_exon"	"RBM22_exon"	0.284878413706651
"AUH_exon"	"RBM27_exon"	0.250005460582859
"CPSF6_exon"	"RBM27_exon"	0.278576625248965
"CSTF2T_exon"	"RBM27_exon"	0.26277556738266
"DDX3X_exon"	"RBM27_exon"	0.243164060763678
"DDX42_exon"	"RBM27_exon"	0.277004866155805
"DGCR8_exon"	"RBM27_exon"	0.333718958049561
"EIF4G2_exon"	"RBM27_exon"	0.332992380809083
"FAM120A_exon"	"RBM27_exon"	0.323007839750941
"FMR1_exon"	"RBM27_exon"	0.277111874641381
"FXR1_exon"	"RBM27_exon"	0.293785626376178
"FXR2_exon"	"RBM27_exon"	0.299188037352629
"GNL3_exon"	"RBM27_exon"	0.32423698285901
"GTF2F1_exon"	"RBM27_exon"	0.331352663783068
"HNRNPA1_exon"	"RBM27_exon"	0.229506674557439
"HNRNPK_exon"	"RBM27_exon"	0.209740276240617
"HNRNPM_exon"	"RBM27_exon"	0.229534709359713
"HNRNPU_exon"	"RBM27_exon"	0.250344712193045
"HNRNPUL1_exon"	"RBM27_exon"	0.289408395979389
"IGF2BP1_exon"	"RBM27_exon"	0.257065587414232
"IGF2BP2_exon"	"RBM27_exon"	0.282461257181834
"ILF3_exon"	"RBM27_exon"	0.264568190842102
"KHDRBS1_exon"	"RBM27_exon"	0.245906890766425
"KHSRP_exon"	"RBM27_exon"	0.144757671500516
"LARP7_exon"	"RBM27_exon"	0.271519599071329
"LIN28B_exon"	"RBM27_exon"	0.212208056262697
"LSM11_exon"	"RBM27_exon"	0.291005586504603
"NONO_exon"	"RBM27_exon"	0.292636598031296
"NPM1_exon"	"RBM27_exon"	0.297883818409425
"PRPF8_exon"	"RBM27_exon"	0.169303603543211
"PTBP1_exon"	"RBM27_exon"	0.285992512682134
"RBM22_exon"	"RBM27_exon"	0.283537429289347
"RBM27_exon"	"RBM27_exon"	1
"SAFB2_exon"	"RBM27_exon"	0.211252153493079
"SBDS_exon"	"RBM27_exon"	0.33405630858549
"SLBP_exon"	"RBM27_exon"	0.211400629839463
"SLTM_exon"	"RBM27_exon"	0.322565703460982
"SMNDC1_exon"	"RBM27_exon"	0.262448462539219
"SND1_exon"	"RBM27_exon"	0.321376615007544
"SRSF1_exon"	"RBM27_exon"	0.23759377322558
"TAF15_exon"	"RBM27_exon"	0.26893735152551
"TARDBP_exon"	"RBM27_exon"	0.289529168577741
"TNRC6A_exon"	"RBM27_exon"	0.380694979505172
"TRA2A_exon"	"RBM27_exon"	0.254470433534224
"TROVE2_exon"	"RBM27_exon"	0.321824898476753
"U2AF1_exon"	"RBM27_exon"	0.199838440164393
"U2AF2_exon"	"RBM27_exon"	0.139323814606275
"XRN2_exon"	"RBM27_exon"	0.276654497133374
"YWHAG_exon"	"RBM27_exon"	0.350424870502157
"AUH_exon"	"SAFB2_exon"	0.17487367618581
"CPSF6_exon"	"SAFB2_exon"	0.334214437040194
"CSTF2T_exon"	"SAFB2_exon"	0.283464936479105
"DDX3X_exon"	"SAFB2_exon"	0.141154345111475
"DDX42_exon"	"SAFB2_exon"	0.243629253624104
"DGCR8_exon"	"SAFB2_exon"	0.218418539667175
"EIF4G2_exon"	"SAFB2_exon"	0.272433311141525
"FAM120A_exon"	"SAFB2_exon"	0.26886811504606
"FMR1_exon"	"SAFB2_exon"	0.16275499250418
"FXR1_exon"	"SAFB2_exon"	0.209075362291233
"FXR2_exon"	"SAFB2_exon"	0.17488755028271
"GNL3_exon"	"SAFB2_exon"	0.246445222680453
"GTF2F1_exon"	"SAFB2_exon"	0.296236440421653
"HNRNPA1_exon"	"SAFB2_exon"	0.312526920403334
"HNRNPK_exon"	"SAFB2_exon"	0.105379195933461
"HNRNPM_exon"	"SAFB2_exon"	0.172555833449924
"HNRNPU_exon"	"SAFB2_exon"	0.321025276410707
"HNRNPUL1_exon"	"SAFB2_exon"	0.293403120884821
"IGF2BP1_exon"	"SAFB2_exon"	0.154860156706684
"IGF2BP2_exon"	"SAFB2_exon"	0.149403557198027
"ILF3_exon"	"SAFB2_exon"	0.253513761290745
"KHDRBS1_exon"	"SAFB2_exon"	0.371203280309332
"KHSRP_exon"	"SAFB2_exon"	0.145725003015765
"LARP7_exon"	"SAFB2_exon"	0.204300838270317
"LIN28B_exon"	"SAFB2_exon"	0.180903094084597
"LSM11_exon"	"SAFB2_exon"	0.234887881996239
"NONO_exon"	"SAFB2_exon"	0.206274527044027
"NPM1_exon"	"SAFB2_exon"	0.278117531771476
"PRPF8_exon"	"SAFB2_exon"	0.126513124072565
"PTBP1_exon"	"SAFB2_exon"	0.24007907564754
"RBM22_exon"	"SAFB2_exon"	0.18969539186577
"RBM27_exon"	"SAFB2_exon"	0.211252153493079
"SAFB2_exon"	"SAFB2_exon"	1
"SBDS_exon"	"SAFB2_exon"	0.205782054039739
"SLBP_exon"	"SAFB2_exon"	0.219222234936891
"SLTM_exon"	"SAFB2_exon"	0.327201246387553
"SMNDC1_exon"	"SAFB2_exon"	0.16858015178046
"SND1_exon"	"SAFB2_exon"	0.189607923422066
"SRSF1_exon"	"SAFB2_exon"	0.214785868985021
"TAF15_exon"	"SAFB2_exon"	0.384107120251504
"TARDBP_exon"	"SAFB2_exon"	0.278339819380237
"TNRC6A_exon"	"SAFB2_exon"	0.231154710633982
"TRA2A_exon"	"SAFB2_exon"	0.266861473091291
"TROVE2_exon"	"SAFB2_exon"	0.229584578272818
"U2AF1_exon"	"SAFB2_exon"	0.116745143525679
"U2AF2_exon"	"SAFB2_exon"	0.096688947401366
"XRN2_exon"	"SAFB2_exon"	0.218461582887564
"YWHAG_exon"	"SAFB2_exon"	0.319080838708237
"AUH_exon"	"SBDS_exon"	0.314839639457775
"CPSF6_exon"	"SBDS_exon"	0.222010104854352
"CSTF2T_exon"	"SBDS_exon"	0.20525806514447
"DDX3X_exon"	"SBDS_exon"	0.221192683404486
"DDX42_exon"	"SBDS_exon"	0.23356313958771
"DGCR8_exon"	"SBDS_exon"	0.313802240650734
"EIF4G2_exon"	"SBDS_exon"	0.322006284585373
"FAM120A_exon"	"SBDS_exon"	0.274805665281652
"FMR1_exon"	"SBDS_exon"	0.254989511123267
"FXR1_exon"	"SBDS_exon"	0.250774032509472
"FXR2_exon"	"SBDS_exon"	0.270759471225201
"GNL3_exon"	"SBDS_exon"	0.342768568530644
"GTF2F1_exon"	"SBDS_exon"	0.278720281683672
"HNRNPA1_exon"	"SBDS_exon"	0.20085834410649
"HNRNPK_exon"	"SBDS_exon"	0.187670037647666
"HNRNPM_exon"	"SBDS_exon"	0.235823807646777
"HNRNPU_exon"	"SBDS_exon"	0.22110818513638
"HNRNPUL1_exon"	"SBDS_exon"	0.240403368277509
"IGF2BP1_exon"	"SBDS_exon"	0.234233216988095
"IGF2BP2_exon"	"SBDS_exon"	0.238357750136386
"ILF3_exon"	"SBDS_exon"	0.246838325709902
"KHDRBS1_exon"	"SBDS_exon"	0.217541211880245
"KHSRP_exon"	"SBDS_exon"	0.118508579576625
"LARP7_exon"	"SBDS_exon"	0.34527509871608
"LIN28B_exon"	"SBDS_exon"	0.213029247461388
"LSM11_exon"	"SBDS_exon"	0.246548159028691
"NONO_exon"	"SBDS_exon"	0.254333984608277
"NPM1_exon"	"SBDS_exon"	0.334983697972989
"PRPF8_exon"	"SBDS_exon"	0.143954441074053
"PTBP1_exon"	"SBDS_exon"	0.233414901843253
"RBM22_exon"	"SBDS_exon"	0.298143045521703
"RBM27_exon"	"SBDS_exon"	0.33405630858549
"SAFB2_exon"	"SBDS_exon"	0.205782054039739
"SBDS_exon"	"SBDS_exon"	1
"SLBP_exon"	"SBDS_exon"	0.318536417344236
"SLTM_exon"	"SBDS_exon"	0.285303449632072
"SMNDC1_exon"	"SBDS_exon"	0.215043338532203
"SND1_exon"	"SBDS_exon"	0.276733123567896
"SRSF1_exon"	"SBDS_exon"	0.199141460784998
"TAF15_exon"	"SBDS_exon"	0.20622235382184
"TARDBP_exon"	"SBDS_exon"	0.244441075337386
"TNRC6A_exon"	"SBDS_exon"	0.344596283963544
"TRA2A_exon"	"SBDS_exon"	0.228466850022523
"TROVE2_exon"	"SBDS_exon"	0.286125380953645
"U2AF1_exon"	"SBDS_exon"	0.174025529852016
"U2AF2_exon"	"SBDS_exon"	0.11115007563095
"XRN2_exon"	"SBDS_exon"	0.204523365937296
"YWHAG_exon"	"SBDS_exon"	0.351838288366831
"AUH_exon"	"SLBP_exon"	0.249984565804912
"CPSF6_exon"	"SLBP_exon"	0.198346927799511
"CSTF2T_exon"	"SLBP_exon"	0.179476212132413
"DDX3X_exon"	"SLBP_exon"	0.170878806215429
"DDX42_exon"	"SLBP_exon"	0.210461476567355
"DGCR8_exon"	"SLBP_exon"	0.21134148368778
"EIF4G2_exon"	"SLBP_exon"	0.229156714846917
"FAM120A_exon"	"SLBP_exon"	0.198420799727032
"FMR1_exon"	"SLBP_exon"	0.179405908410783
"FXR1_exon"	"SLBP_exon"	0.183459879296095
"FXR2_exon"	"SLBP_exon"	0.188259236082089
"GNL3_exon"	"SLBP_exon"	0.270664049240944
"GTF2F1_exon"	"SLBP_exon"	0.227269432726424
"HNRNPA1_exon"	"SLBP_exon"	0.189975603748778
"HNRNPK_exon"	"SLBP_exon"	0.143018348521048
"HNRNPM_exon"	"SLBP_exon"	0.17349835602648
"HNRNPU_exon"	"SLBP_exon"	0.189639008941603
"HNRNPUL1_exon"	"SLBP_exon"	0.194491759454468
"IGF2BP1_exon"	"SLBP_exon"	0.158322254320813
"IGF2BP2_exon"	"SLBP_exon"	0.159846486218411
"ILF3_exon"	"SLBP_exon"	0.191018541872133
"KHDRBS1_exon"	"SLBP_exon"	0.183960607180985
"KHSRP_exon"	"SLBP_exon"	0.113631159012271
"LARP7_exon"	"SLBP_exon"	0.289692585983578
"LIN28B_exon"	"SLBP_exon"	0.175990878717217
"LSM11_exon"	"SLBP_exon"	0.172569691460674
"NONO_exon"	"SLBP_exon"	0.191943646652916
"NPM1_exon"	"SLBP_exon"	0.255483643420682
"PRPF8_exon"	"SLBP_exon"	0.0980301422940371
"PTBP1_exon"	"SLBP_exon"	0.190261356622076
"RBM22_exon"	"SLBP_exon"	0.230924618030875
"RBM27_exon"	"SLBP_exon"	0.211400629839463
"SAFB2_exon"	"SLBP_exon"	0.219222234936891
"SBDS_exon"	"SLBP_exon"	0.318536417344236
"SLBP_exon"	"SLBP_exon"	1
"SLTM_exon"	"SLBP_exon"	0.227874520933132
"SMNDC1_exon"	"SLBP_exon"	0.154890586999984
"SND1_exon"	"SLBP_exon"	0.17802542647447
"SRSF1_exon"	"SLBP_exon"	0.148752658517735
"TAF15_exon"	"SLBP_exon"	0.185273517647882
"TARDBP_exon"	"SLBP_exon"	0.208202285906091
"TNRC6A_exon"	"SLBP_exon"	0.224549129119605
"TRA2A_exon"	"SLBP_exon"	0.185831533681072
"TROVE2_exon"	"SLBP_exon"	0.195744215042929
"U2AF1_exon"	"SLBP_exon"	0.121836991274502
"U2AF2_exon"	"SLBP_exon"	0.08630096406068
"XRN2_exon"	"SLBP_exon"	0.172758045309109
"YWHAG_exon"	"SLBP_exon"	0.256573090112863
"AUH_exon"	"SLTM_exon"	0.285145908404659
"CPSF6_exon"	"SLTM_exon"	0.353141084618849
"CSTF2T_exon"	"SLTM_exon"	0.317221217284645
"DDX3X_exon"	"SLTM_exon"	0.229321833782724
"DDX42_exon"	"SLTM_exon"	0.352323301994493
"DGCR8_exon"	"SLTM_exon"	0.297757573343501
"EIF4G2_exon"	"SLTM_exon"	0.42307264076713
"FAM120A_exon"	"SLTM_exon"	0.313894901785887
"FMR1_exon"	"SLTM_exon"	0.329151642214415
"FXR1_exon"	"SLTM_exon"	0.291404329199471
"FXR2_exon"	"SLTM_exon"	0.337084362520926
"GNL3_exon"	"SLTM_exon"	0.300349072404222
"GTF2F1_exon"	"SLTM_exon"	0.335316397840054
"HNRNPA1_exon"	"SLTM_exon"	0.283375017859788
"HNRNPK_exon"	"SLTM_exon"	0.181780292377615
"HNRNPM_exon"	"SLTM_exon"	0.267675323166785
"HNRNPU_exon"	"SLTM_exon"	0.281021040830848
"HNRNPUL1_exon"	"SLTM_exon"	0.286541431579197
"IGF2BP1_exon"	"SLTM_exon"	0.197802847379393
"IGF2BP2_exon"	"SLTM_exon"	0.265105654366077
"ILF3_exon"	"SLTM_exon"	0.252499048480322
"KHDRBS1_exon"	"SLTM_exon"	0.252289867089038
"KHSRP_exon"	"SLTM_exon"	0.138963808919638
"LARP7_exon"	"SLTM_exon"	0.297227577099026
"LIN28B_exon"	"SLTM_exon"	0.23209583329984
"LSM11_exon"	"SLTM_exon"	0.304772082915816
"NONO_exon"	"SLTM_exon"	0.28901625020278
"NPM1_exon"	"SLTM_exon"	0.296993257379944
"PRPF8_exon"	"SLTM_exon"	0.172600786173774
"PTBP1_exon"	"SLTM_exon"	0.336375301857603
"RBM22_exon"	"SLTM_exon"	0.241091465468298
"RBM27_exon"	"SLTM_exon"	0.322565703460982
"SAFB2_exon"	"SLTM_exon"	0.327201246387553
"SBDS_exon"	"SLTM_exon"	0.285303449632072
"SLBP_exon"	"SLTM_exon"	0.227874520933132
"SLTM_exon"	"SLTM_exon"	1
"SMNDC1_exon"	"SLTM_exon"	0.272732518376992
"SND1_exon"	"SLTM_exon"	0.27142072586264
"SRSF1_exon"	"SLTM_exon"	0.312182222984497
"TAF15_exon"	"SLTM_exon"	0.321061465571479
"TARDBP_exon"	"SLTM_exon"	0.319541829442681
"TNRC6A_exon"	"SLTM_exon"	0.326057224427223
"TRA2A_exon"	"SLTM_exon"	0.346420657212536
"TROVE2_exon"	"SLTM_exon"	0.290861878851766
"U2AF1_exon"	"SLTM_exon"	0.201771273195203
"U2AF2_exon"	"SLTM_exon"	0.133572918864224
"XRN2_exon"	"SLTM_exon"	0.335196832230314
"YWHAG_exon"	"SLTM_exon"	0.417323882943624
"AUH_exon"	"SMNDC1_exon"	0.183694260962755
"CPSF6_exon"	"SMNDC1_exon"	0.286683989175433
"CSTF2T_exon"	"SMNDC1_exon"	0.255603881949299
"DDX3X_exon"	"SMNDC1_exon"	0.269467685831571
"DDX42_exon"	"SMNDC1_exon"	0.266547196946326
"DGCR8_exon"	"SMNDC1_exon"	0.266033179147262
"EIF4G2_exon"	"SMNDC1_exon"	0.294402211258301
"FAM120A_exon"	"SMNDC1_exon"	0.258143493189897
"FMR1_exon"	"SMNDC1_exon"	0.26647198922597
"FXR1_exon"	"SMNDC1_exon"	0.278898391621031
"FXR2_exon"	"SMNDC1_exon"	0.275591339992604
"GNL3_exon"	"SMNDC1_exon"	0.266607474545224
"GTF2F1_exon"	"SMNDC1_exon"	0.294973285072412
"HNRNPA1_exon"	"SMNDC1_exon"	0.210386311651013
"HNRNPK_exon"	"SMNDC1_exon"	0.143807039722978
"HNRNPM_exon"	"SMNDC1_exon"	0.188172332258608
"HNRNPU_exon"	"SMNDC1_exon"	0.211082540861184
"HNRNPUL1_exon"	"SMNDC1_exon"	0.26625647054721
"IGF2BP1_exon"	"SMNDC1_exon"	0.227353325097998
"IGF2BP2_exon"	"SMNDC1_exon"	0.255356474754944
"ILF3_exon"	"SMNDC1_exon"	0.200777062824416
"KHDRBS1_exon"	"SMNDC1_exon"	0.188624982602099
"KHSRP_exon"	"SMNDC1_exon"	0.130889262880069
"LARP7_exon"	"SMNDC1_exon"	0.187640362606706
"LIN28B_exon"	"SMNDC1_exon"	0.249917953893328
"LSM11_exon"	"SMNDC1_exon"	0.304458014858741
"NONO_exon"	"SMNDC1_exon"	0.256257626000121
"NPM1_exon"	"SMNDC1_exon"	0.26148666887782
"PRPF8_exon"	"SMNDC1_exon"	0.241708793105237
"PTBP1_exon"	"SMNDC1_exon"	0.282372549583203
"RBM22_exon"	"SMNDC1_exon"	0.203437004124278
"RBM27_exon"	"SMNDC1_exon"	0.262448462539219
"SAFB2_exon"	"SMNDC1_exon"	0.16858015178046
"SBDS_exon"	"SMNDC1_exon"	0.215043338532203
"SLBP_exon"	"SMNDC1_exon"	0.154890586999984
"SLTM_exon"	"SMNDC1_exon"	0.272732518376992
"SMNDC1_exon"	"SMNDC1_exon"	1
"SND1_exon"	"SMNDC1_exon"	0.296878603734033
"SRSF1_exon"	"SMNDC1_exon"	0.309162613142245
"TAF15_exon"	"SMNDC1_exon"	0.254076527529416
"TARDBP_exon"	"SMNDC1_exon"	0.284628717159924
"TNRC6A_exon"	"SMNDC1_exon"	0.290646803997605
"TRA2A_exon"	"SMNDC1_exon"	0.26420038243326
"TROVE2_exon"	"SMNDC1_exon"	0.28452309692962
"U2AF1_exon"	"SMNDC1_exon"	0.285457886683129
"U2AF2_exon"	"SMNDC1_exon"	0.247186217286304
"XRN2_exon"	"SMNDC1_exon"	0.30819578827637
"YWHAG_exon"	"SMNDC1_exon"	0.306746667088411
"AUH_exon"	"SND1_exon"	0.225675062874696
"CPSF6_exon"	"SND1_exon"	0.297456174754076
"CSTF2T_exon"	"SND1_exon"	0.238053408522542
"DDX3X_exon"	"SND1_exon"	0.312455872835562
"DDX42_exon"	"SND1_exon"	0.250241408605622
"DGCR8_exon"	"SND1_exon"	0.306270617156127
"EIF4G2_exon"	"SND1_exon"	0.318714730598478
"FAM120A_exon"	"SND1_exon"	0.307843715971414
"FMR1_exon"	"SND1_exon"	0.314701499107626
"FXR1_exon"	"SND1_exon"	0.394235285057042
"FXR2_exon"	"SND1_exon"	0.343495326698439
"GNL3_exon"	"SND1_exon"	0.33296735442214
"GTF2F1_exon"	"SND1_exon"	0.310536801953289
"HNRNPA1_exon"	"SND1_exon"	0.218921677458647
"HNRNPK_exon"	"SND1_exon"	0.161193779568504
"HNRNPM_exon"	"SND1_exon"	0.209571813699802
"HNRNPU_exon"	"SND1_exon"	0.217159535736377
"HNRNPUL1_exon"	"SND1_exon"	0.250403191830548
"IGF2BP1_exon"	"SND1_exon"	0.402426512551818
"IGF2BP2_exon"	"SND1_exon"	0.396628759880184
"ILF3_exon"	"SND1_exon"	0.247409133117115
"KHDRBS1_exon"	"SND1_exon"	0.240145690223752
"KHSRP_exon"	"SND1_exon"	0.11218355884716
"LARP7_exon"	"SND1_exon"	0.245679031991807
"LIN28B_exon"	"SND1_exon"	0.340829675944483
"LSM11_exon"	"SND1_exon"	0.320749789564998
"NONO_exon"	"SND1_exon"	0.255998849720465
"NPM1_exon"	"SND1_exon"	0.283734538896763
"PRPF8_exon"	"SND1_exon"	0.225918034185451
"PTBP1_exon"	"SND1_exon"	0.287887870694304
"RBM22_exon"	"SND1_exon"	0.242265999102893
"RBM27_exon"	"SND1_exon"	0.321376615007544
"SAFB2_exon"	"SND1_exon"	0.189607923422066
"SBDS_exon"	"SND1_exon"	0.276733123567896
"SLBP_exon"	"SND1_exon"	0.17802542647447
"SLTM_exon"	"SND1_exon"	0.27142072586264
"SMNDC1_exon"	"SND1_exon"	0.296878603734033
"SND1_exon"	"SND1_exon"	1
"SRSF1_exon"	"SND1_exon"	0.28856388494702
"TAF15_exon"	"SND1_exon"	0.257215469971393
"TARDBP_exon"	"SND1_exon"	0.290052549418523
"TNRC6A_exon"	"SND1_exon"	0.374697353745236
"TRA2A_exon"	"SND1_exon"	0.282440883506483
"TROVE2_exon"	"SND1_exon"	0.371142124544044
"U2AF1_exon"	"SND1_exon"	0.193216427456314
"U2AF2_exon"	"SND1_exon"	0.141027146052936
"XRN2_exon"	"SND1_exon"	0.255628900935818
"YWHAG_exon"	"SND1_exon"	0.326881725525544
"AUH_exon"	"SRSF1_exon"	0.194996964562224
"CPSF6_exon"	"SRSF1_exon"	0.356283505812305
"CSTF2T_exon"	"SRSF1_exon"	0.231565395684767
"DDX3X_exon"	"SRSF1_exon"	0.28142797178588
"DDX42_exon"	"SRSF1_exon"	0.249130875268905
"DGCR8_exon"	"SRSF1_exon"	0.222878003337278
"EIF4G2_exon"	"SRSF1_exon"	0.349086833631855
"FAM120A_exon"	"SRSF1_exon"	0.240633092847163
"FMR1_exon"	"SRSF1_exon"	0.323022817214213
"FXR1_exon"	"SRSF1_exon"	0.314744473520255
"FXR2_exon"	"SRSF1_exon"	0.32151799954335
"GNL3_exon"	"SRSF1_exon"	0.245289791361358
"GTF2F1_exon"	"SRSF1_exon"	0.262376253066564
"HNRNPA1_exon"	"SRSF1_exon"	0.206199647300571
"HNRNPK_exon"	"SRSF1_exon"	0.0854546791140825
"HNRNPM_exon"	"SRSF1_exon"	0.205933887368294
"HNRNPU_exon"	"SRSF1_exon"	0.169639789527874
"HNRNPUL1_exon"	"SRSF1_exon"	0.20290175907694
"IGF2BP1_exon"	"SRSF1_exon"	0.182354989361508
"IGF2BP2_exon"	"SRSF1_exon"	0.255323715633101
"ILF3_exon"	"SRSF1_exon"	0.15683740691788
"KHDRBS1_exon"	"SRSF1_exon"	0.172736146638056
"KHSRP_exon"	"SRSF1_exon"	0.122374412422869
"LARP7_exon"	"SRSF1_exon"	0.216964150470927
"LIN28B_exon"	"SRSF1_exon"	0.288257394041848
"LSM11_exon"	"SRSF1_exon"	0.262175374823705
"NONO_exon"	"SRSF1_exon"	0.201695718849886
"NPM1_exon"	"SRSF1_exon"	0.229028675729118
"PRPF8_exon"	"SRSF1_exon"	0.260298121763759
"PTBP1_exon"	"SRSF1_exon"	0.313167398535268
"RBM22_exon"	"SRSF1_exon"	0.173012742253028
"RBM27_exon"	"SRSF1_exon"	0.23759377322558
"SAFB2_exon"	"SRSF1_exon"	0.214785868985021
"SBDS_exon"	"SRSF1_exon"	0.199141460784998
"SLBP_exon"	"SRSF1_exon"	0.148752658517735
"SLTM_exon"	"SRSF1_exon"	0.312182222984497
"SMNDC1_exon"	"SRSF1_exon"	0.309162613142245
"SND1_exon"	"SRSF1_exon"	0.28856388494702
"SRSF1_exon"	"SRSF1_exon"	1
"TAF15_exon"	"SRSF1_exon"	0.241960923148293
"TARDBP_exon"	"SRSF1_exon"	0.327341865103313
"TNRC6A_exon"	"SRSF1_exon"	0.271292658849223
"TRA2A_exon"	"SRSF1_exon"	0.369401891094219
"TROVE2_exon"	"SRSF1_exon"	0.239537063703571
"U2AF1_exon"	"SRSF1_exon"	0.239046852017918
"U2AF2_exon"	"SRSF1_exon"	0.204148728391716
